"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000633836876245439,0.184979243418879,0.562,0.218,1,"DC","M6PR"
0.000634433649825477,0.107939272830874,0.312,0.099,1,"DC","ATRX"
0.000635506600111667,0.293324521604936,0.344,0.118,1,"DC","SEC61G"
0.00063841545491577,0.196578963210261,0.406,0.145,1,"DC","CANX"
0.000649582594613936,0.324604166847309,0.562,0.238,1,"DC","C9orf142"
0.000653999834023498,0.189118910471045,0.312,0.101,1,"DC","ACADVL"
0.000661401583524761,0.190819767790334,0.25,0.074,1,"DC","ZBTB7A"
0.000662868168039697,0.129704335686194,0.281,0.086,1,"DC","POLR2H"
0.000677199055585891,0.212573421290497,0.375,0.131,1,"DC","GLO1"
0.000683121002659797,0.0870535889404058,0.438,0.16,1,"DC","TRAPPC3"
0.000684957894289715,0.334762427640181,0.344,0.122,1,"DC","ARHGAP4"
0.000685155599205582,0.203580126336497,0.281,0.087,1,"DC","ZNF22"
0.000687607184902945,0.204468293696664,0.344,0.117,1,"DC","MRPS16"
0.000707562246618318,0.206099545433367,0.469,0.18,1,"DC","TWF2"
0.000707599177968774,0.179625297843481,0.25,0.074,1,"DC","PPP1CB"
0.000714505138621891,0.270344945096138,0.438,0.167,1,"DC","MED28"
0.000715672389465129,0.12155555815155,0.344,0.114,1,"DC","ALKBH5"
0.00072222738473376,0.233285141564929,1,0.911,1,"DC","OAZ1"
0.000724702947846381,0.175624429338137,0.438,0.162,1,"DC","SRP72"
0.000729558103942802,0.28698972241946,0.312,0.106,1,"DC","MSRB1"
0.000735334176842662,0.466952312256629,0.844,0.472,1,"DC","PPIB"
0.000750555429498354,0.036165006433745,0.406,0.142,1,"DC","PMVK"
0.00075444720143115,0.237401566207553,0.5,0.193,1,"DC","ANP32A"
0.000764982306698707,0.266428907255165,0.375,0.135,1,"DC","XRN2"
0.000773512491655506,0.304558019891015,0.656,0.287,1,"DC","PDCD6"
0.000773747947738581,0.449324872547274,0.531,0.221,1,"DC","CCT8"
0.000781300550713811,0.131905254461792,0.344,0.115,1,"DC","POP5"
0.000783181429746431,0.284711375133186,0.75,0.341,1,"DC","UBE2L6"
0.00078476670557027,0.347280262270001,0.469,0.186,1,"DC","COX6A1P2"
0.00078489977869559,0.163118483475029,0.25,0.075,1,"DC","COX20"
0.00080476261226675,0.283105462793175,0.375,0.137,1,"DC","NDUFB3"
0.000804868393170928,0.313902233668284,0.938,0.475,1,"DC","COX6A1"
0.0008050409626129,0.114861393374916,0.438,0.16,1,"DC","ARHGAP30"
0.000819716391348276,0.344963363076891,0.438,0.172,1,"DC","PRKAR1A"
0.000830189314656233,0.198924792595752,0.312,0.103,1,"DC","NOB1"
0.000840873797700267,0.164246311572446,0.344,0.117,1,"DC","STX5"
0.000841918887147258,0.226608161288363,0.312,0.104,1,"DC","ZNF581"
0.000851634110494404,0.352598652648899,0.5,0.21,1,"DC","NDUFB5"
0.000852452207130266,0.238355009601349,0.25,0.077,1,"DC","BLCAP"
0.000863408407953901,0.0319714495880462,0.438,0.158,1,"DC","MRPL21"
0.000865702303972143,0.352145330512111,0.375,0.139,1,"DC","HADHB"
0.000891798450148497,0.142934139271325,0.312,0.106,1,"DC","ECHDC1"
0.000893183643387753,0.339995445059058,0.594,0.257,1,"DC","CHMP1B"
0.000900926786873921,0.747757461031044,0.812,0.413,1,"DC","NPC2"
0.000902207871523562,-0.415110247938355,1,0.993,1,"DC","RPS19"
0.000903894109108192,0.0716471472770033,0.531,0.205,1,"DC","TIMM13"
0.000926727571497587,0.143389166116682,0.312,0.104,1,"DC","DNPH1"
0.000952589671660634,0.297682921505686,0.406,0.154,1,"DC","BRD2"
0.000953475034079834,0.209249053682158,0.281,0.091,1,"DC","SURF2"
0.000962426457223518,0.0216555947360253,0.531,0.2,1,"DC","MRPL51"
0.000967292464819659,0.167148256986584,0.531,0.207,1,"DC","HSPE1"
0.000969538300155327,0.259838770607759,0.281,0.092,1,"DC","GBAS"
0.000974257412649733,-0.499139829499733,1,0.962,1,"DC","RPL17"
0.000975143491988463,0.21376422494719,0.531,0.209,1,"DC","SNRPC"
0.000980116472911562,0.114684270394113,0.312,0.103,1,"DC","ZCRB1"
0.000996709617084988,0.221555888497498,0.25,0.077,1,"DC","TMEM259"
0.000996934170493973,0.234477134473723,0.312,0.107,1,"DC","RCAN3"
0.00100806741706258,0.332614063373319,0.844,0.446,1,"DC","TRAPPC1"
0.00100978167131255,0.166487237088446,0.25,0.076,1,"DC","QDPR"
0.00102612447149033,0.321818422617311,0.281,0.095,1,"DC","ZNF511"
0.00104302403066862,0.00945627061286247,0.312,0.103,1,"DC","ADSL"
0.00105733810068951,0.31026452170338,0.281,0.093,1,"DC","OFD1"
0.00105842489799373,0.232938852724308,0.344,0.121,1,"DC","TRAPPC4"
0.00106006671224169,0.188768006370265,0.438,0.167,1,"DC","NDUFS2"
0.00106020311184745,0.25418878649842,0.938,0.461,1,"DC","DRAP1"
0.00108106369056604,0.367063957934951,0.312,0.109,1,"DC","C9orf89"
0.00110313302742105,0.041785309050696,0.531,0.199,1,"DC","SHFM1"
0.00115990840116016,0.159592402202934,0.25,0.077,1,"DC","GORASP2"
0.00116130809042743,0.177468475772909,0.312,0.106,1,"DC","RTCB"
0.00116335705076603,0.23641329652501,0.281,0.094,1,"DC","FLOT2"
0.00119121123610106,-0.627766598957817,1,0.965,1,"DC","HLA-A"
0.00120307343263112,0.199905465690932,0.312,0.106,1,"DC","MTMR14"
0.00121781230263867,0.462358442480889,0.312,0.114,1,"DC","ZDHHC12"
0.00122406998866935,0.0630227985989296,0.438,0.16,1,"DC","TAF9"
0.00122896816686134,0.292446594743908,0.312,0.107,1,"DC","EIF2AK2"
0.00123655661415609,0.0523098806187912,0.312,0.104,1,"DC","YIPF4"
0.00123751524303801,0.0794249772214912,0.969,0.586,1,"DC","SAT1"
0.00124757002634472,0.115901887956094,0.281,0.092,1,"DC","TIMMDC1"
0.00126474617075128,0.135694250261077,0.438,0.163,1,"DC","NDUFA6"
0.00127563521662336,-1.53996691102242,0.125,0.364,1,"DC","LCK"
0.00128493719240215,0.398327778619811,0.406,0.166,1,"DC","C14orf2"
0.00129509213614149,0.29482300503683,0.375,0.139,1,"DC","HM13"
0.00129818723809913,0.164740359992348,0.344,0.123,1,"DC","EMC10"
0.00131188473593268,0.386615034171227,0.875,0.441,1,"DC","C11orf31"
0.00131229972100878,0.174266424083543,0.594,0.255,1,"DC","DUSP2"
0.00131283178809904,0.103123958304507,0.25,0.077,1,"DC","DCAF7"
0.0013360850590579,0.108174435435073,0.25,0.078,1,"DC","DPM2"
0.00134576210873578,0.310993790480298,0.469,0.186,1,"DC","ORMDL1"
0.00136047809591927,0.0624397153115536,0.344,0.119,1,"DC","AMD1"
0.00138542266604994,-0.948394673434559,0.75,0.759,1,"DC","TXNIP"
0.00138551978562999,0.0690719468617607,0.25,0.078,1,"DC","NUMB"
0.00138825640935749,0.210457053396748,0.5,0.194,1,"DC","TRIM22"
0.00139935154961154,0.351807039812843,0.625,0.272,1,"DC","MTDH"
0.00139996360670069,0.228294067554713,0.5,0.199,1,"DC","ILF2"
0.00141008885805168,0.209924523032456,0.375,0.138,1,"DC","PSENEN"
0.00142904581148265,0.14080959798348,0.312,0.108,1,"DC","MIF4GD"
0.00145755302708621,0.218986679347342,0.969,0.781,1,"DC","S100A6"
0.00147522796240436,0.0653037761628132,0.344,0.12,1,"DC","GMPR2"
0.00151894916337318,0.336973903120404,0.781,0.368,1,"DC","ATP6V1F"
0.0015368076435418,0.20395828788689,0.5,0.207,1,"DC","CAPZA2"
0.00153832718328403,0.410737382027238,0.781,0.378,1,"DC","PSMB3"
0.00155560617459839,0.209822432590193,0.375,0.142,1,"DC","NUP214"
0.00156583269650413,0.180942938759419,0.312,0.11,1,"DC","VBP1"
0.00159805473033698,0.219015429078238,0.531,0.226,1,"DC","GNAI2"
0.00163334192766119,0.0956214559015196,0.25,0.079,1,"DC","DDIT3"
0.00164502049417516,0.104797571083694,0.375,0.136,1,"DC","SET"
0.00166851365261541,0.349343355824251,0.5,0.218,1,"DC","WAS"
0.0016761606330086,0.662726191417947,0.906,0.521,1,"DC","SLC25A3"
0.00169069450793847,0.233565707480919,0.344,0.128,1,"DC","SRM"
0.00171850227255589,0.217203440208343,0.438,0.172,1,"DC","MRPL55"
0.00173269288670363,-0.526856566121007,1,0.972,1,"DC","RPL31"
0.00174451460038377,0.139029190132782,0.25,0.08,1,"DC","YDJC"
0.00174766531911049,0.000380215751200064,0.312,0.107,1,"DC","STRA13"
0.00175136436054685,0.410291895825501,0.594,0.268,1,"DC","CASP1"
0.00175263992110842,0.341553609230423,0.562,0.251,1,"DC","H2AFV"
0.00176881479495758,0.230036233132605,0.688,0.299,1,"DC","CSDE1"
0.00178350970577537,0.293645220649497,0.562,0.249,1,"DC","TMED9"
0.00181338146663306,0.41257632856303,0.25,0.087,1,"DC","SLC31A2"
0.00184047600674637,0.133493380637624,0.406,0.156,1,"DC","C4orf48"
0.00185621777481004,0.340223499903122,0.906,0.488,1,"DC","LDHA"
0.00187543175553691,0.12913000129545,0.25,0.08,1,"DC","CSNK1D"
0.00188426079503415,0.466072643370921,0.438,0.19,1,"DC","ACTR2"
0.00188476639653954,0.177429601220082,0.281,0.096,1,"DC","RIN3"
0.00188581345751754,0.306095663921404,0.469,0.192,1,"DC","MRPL34"
0.00188749396622715,0.603506971171495,0.875,0.558,1,"DC","UCP2"
0.00188882971717855,0.158702687173921,0.344,0.126,1,"DC","PARL"
0.00190889379174228,0.261289656869923,0.438,0.181,1,"DC","IDH2"
0.00191380402054411,0.233306163337821,0.75,0.35,1,"DC","COX5A"
0.00192862437355385,-0.653028550673883,0.969,0.887,1,"DC","RPS4Y1"
0.00196486348016274,0.202166199261476,0.25,0.082,1,"DC","TRIM38"
0.0019842069299825,0.203155137400643,0.594,0.257,1,"DC","MZT2A"
0.00207233126023497,0.18182239557492,0.406,0.158,1,"DC","IAH1"
0.00208251044371084,0.340826124611876,0.531,0.236,1,"DC","ATF4"
0.00209623573999969,0.112706638687593,0.25,0.081,1,"DC","MRPL24"
0.00212797592162424,0.190300792286448,0.25,0.083,1,"DC","POLDIP2"
0.00213282852524186,0.242469326231956,0.469,0.194,1,"DC","STK17B"
0.00215077127788406,-0.530122401677906,1,0.986,1,"DC","TPT1"
0.00219453792264558,0.133135440278272,0.812,0.35,1,"DC","PSMB10"
0.00220196450891755,0.256977642698347,0.312,0.116,1,"DC","COX7B"
0.0022044456941695,0.240754395333843,0.625,0.278,1,"DC","RAB5C"
0.0022056809269931,0.136452748727379,0.375,0.142,1,"DC","SPN"
0.0022152569015691,-0.0396130358834725,0.531,0.219,1,"DC","CD68"
0.00222289047291901,0.186889224466606,0.281,0.097,1,"DC","C1orf123"
0.00224293500349643,0.468510099743849,0.281,0.106,1,"DC","NR4A1"
0.00224949903351508,0.200171396254574,0.344,0.128,1,"DC","VCP"
0.00226546149061809,0.137797666453427,0.312,0.112,1,"DC","MRPS18C"
0.00228041532677485,-1.1411569119497,0.656,0.675,1,"DC","LDHB"
0.00228738681216794,0.541486464460649,0.562,0.253,1,"DC","NDUFC2"
0.00229679836018257,0.0879776515767675,0.312,0.111,1,"DC","ADA"
0.00230214206200174,0.499100275061583,0.844,0.471,1,"DC","TPM3"
0.00235542091707435,0.345443056915121,0.844,0.443,1,"DC","ISG15"
0.00236883215996135,-1.34044264999196,0.312,0.474,1,"DC","RARRES3"
0.00237964491429593,0.100368573157043,0.281,0.096,1,"DC","PSMD2"
0.002388023812618,0.112429887572756,0.438,0.171,1,"DC","IDH3B"
0.00239104534586766,-0.079230170119973,0.469,0.182,1,"DC","ZC3H15"
0.00239358971662404,0.52687605473226,0.5,0.218,1,"DC","CHMP5"
0.00241071921641452,0.198166937121679,0.406,0.163,1,"DC","APLP2"
0.00242717633272296,0.334536043550357,0.625,0.309,1,"DC","BLOC1S1"
0.00242867171424529,0.455506485700738,0.25,0.089,1,"DC","STARD7"
0.00246251527483491,0.224986343697302,0.281,0.1,1,"DC","UNC119"
0.00246873815802711,0.187174682122909,0.312,0.114,1,"DC","SLIRP"
0.00247358758617649,0.0199863990969871,0.25,0.082,1,"DC","EBNA1BP2"
0.0024974115423154,0.236411600742207,0.406,0.167,1,"DC","PLEK"
0.00249890298025125,0.229903663688382,0.344,0.131,1,"DC","SCO2"
0.00254703801583737,0.163156958881626,0.344,0.129,1,"DC","SNRPB2"
0.00254965124795133,0.148259766397726,0.406,0.16,1,"DC","IMPDH2"
0.00256095179469478,0.11145063483445,0.5,0.2,1,"DC","LSM2"
0.00256318727611465,0.410736446310214,0.75,0.405,1,"DC","MCL1"
0.00258808304521503,0.216438153193767,0.531,0.225,1,"DC","MYEOV2"
0.0026091238021804,0.382338578197454,0.844,0.504,1,"DC","TPI1"
0.00261117315439763,-0.781911481282993,0.969,0.893,1,"DC","MT-ND2"
0.00263783667183608,0.144010602631898,0.406,0.161,1,"DC","TMEM256"
0.00266009108250333,-0.0323376582546064,0.938,0.504,1,"DC","PSAP"
0.00268680262756379,-0.719004920698827,0.906,0.792,1,"DC","ITM2B"
0.00269486166846369,0.249815979544654,0.344,0.131,1,"DC","SRSF1"
0.00270063310152839,0.145000521526224,0.562,0.233,1,"DC","PGAM1"
0.00277818342500362,0.102395728185558,0.344,0.127,1,"DC","ASNA1"
0.00279106321441565,0.278186141815483,0.844,0.398,1,"DC","HNRNPC"
0.00282910251219166,-0.539837299699566,1,0.97,1,"DC","RPL7"
0.0028694691686741,0.143383231268655,0.5,0.208,1,"DC","LSM10"
0.00287607343381772,0.226922740533639,0.688,0.309,1,"DC","TMEM230"
0.00288268103967757,0.187934438853012,0.312,0.115,1,"DC","RAD23B"
0.00289444036307182,0.0659580808049103,0.25,0.083,1,"DC","FAM89B"
0.00292211113679229,0.114302345788502,0.562,0.239,1,"DC","RTN4"
0.00292545941183423,0.131443021210235,0.375,0.145,1,"DC","SRP19"
0.00294700818717116,0.0536901365142833,0.312,0.113,1,"DC","IFT20"
0.00296994477715148,0.334827665435024,0.812,0.438,1,"DC","COX7A2L"
0.00297079399908762,0.130860884051128,0.312,0.115,1,"DC","ATOX1"
0.00298231605622559,0.329189608434416,0.906,0.561,1,"DC","ENO1"
0.00302735256593329,0.160230345439866,0.406,0.162,1,"DC","CCT6A"
0.00302831266164391,0.137647143078714,0.375,0.148,1,"DC","ZYX"
0.00303750544707925,0.0678591557066783,0.531,0.214,1,"DC","PSMB2"
0.00305120770209583,0.250918918378099,0.719,0.343,1,"DC","SNRPB"
0.00306239989149473,0.73595142343763,0.344,0.135,1,"DC","FKBP2"
0.00311989454322184,0.168926793096015,0.406,0.163,1,"DC","WBSCR22"
0.003121948288731,0.173153454337773,0.406,0.165,1,"DC","MIR142"
0.00322439793240588,0.726041205254001,0.438,0.183,1,"DC","CCT5"
0.00323947909348982,-1.20290509373074,0.031,0.254,1,"DC","PIK3IP1"
0.00327406546317469,0.251171769560979,0.531,0.235,1,"DC","NHP2"
0.0032827581434169,0.00708412224438359,0.312,0.113,1,"DC","ASF1A"
0.00330220446609097,0.197075924705604,0.438,0.179,1,"DC","WSB1"
0.00331707372562569,0.0539202617946,0.469,0.187,1,"DC","NUTF2"
0.00334797002302198,-0.739420599371142,0.844,0.778,1,"DC","TOMM7"
0.00336360223946698,0.0473460236610004,0.594,0.251,1,"DC","ERGIC3"
0.00337634924546669,0.303571197279,0.844,0.524,1,"DC","ARPC5"
0.00338141511056364,0.142858631490606,0.25,0.087,1,"DC","PPA2"
0.00341548313457596,0.181062434523062,0.5,0.212,1,"DC","SDHC"
0.00342119882340145,0.330959865699304,0.562,0.271,1,"DC","SCP2"
0.00345888186566889,0.104306379557519,0.562,0.241,1,"DC","RPS19BP1"
0.00346732668803012,0.112662299904105,0.25,0.084,1,"DC","NQO2"
0.0034679080639757,0.221132067797311,0.375,0.15,1,"DC","PARVG"
0.00359506746502967,0.168332952901693,0.344,0.135,1,"DC","C12orf75"
0.00362415614472779,0.767427456274934,0.625,0.291,1,"DC","ATP5J"
0.0036421828533799,0.0748667234143642,0.375,0.146,1,"DC","UFD1L"
0.00365798644862596,0.204640216978069,0.875,0.451,1,"DC","NFKBIA"
0.00368177629073446,-0.448099283936807,0.656,0.292,1,"DC","FCN1"
0.00368909711337016,0.187693618624779,0.719,0.338,1,"DC","CSNK2B"
0.0036911486197902,0.16495299294285,0.812,0.373,1,"DC","TRMT112"
0.00372689388539175,0.269087442884098,0.562,0.271,1,"DC","AHNAK"
0.00374231828449991,0.291038429149311,0.562,0.264,1,"DC","CTSC"
0.00375240724371844,0.0474852620621238,0.406,0.159,1,"DC","BLOC1S2"
0.00378551628164454,0.162616590050546,0.344,0.134,1,"DC","PMF1"
0.00381112109001911,0.785845643300078,0.25,0.089,1,"DC","ACTR1A"
0.00400503658003638,0.0951567427880358,0.281,0.101,1,"DC","ITGB2-AS1"
0.00403193329851109,0.078264547273899,0.531,0.221,1,"DC","SSNA1"
0.00409841168959038,0.0825520177743587,0.312,0.116,1,"DC","MLX"
0.00410385521217156,0.152535974024318,0.281,0.102,1,"DC","SEPT2"
0.004116375854314,-0.0220908429348898,0.438,0.175,1,"DC","TRADD"
0.00413522228481404,0.577611547893087,0.688,0.4,1,"DC","IFI6"
0.00413816252360944,-0.0821322028428464,0.531,0.224,1,"DC","RALY"
0.0041561403758285,0.119791114119626,0.312,0.117,1,"DC","PTBP1"
0.00421941244059235,0.121750885815562,0.281,0.102,1,"DC","CYB5R4"
0.00427550692847398,0.240586981876933,0.312,0.124,1,"DC","ATXN10"
0.0042762700617393,0.122837021900394,0.25,0.087,1,"DC","CAMTA1"
0.00437442488738019,-0.0254295748550928,0.469,0.192,1,"DC","CCT7"
0.00437835707270079,0.210421056626278,0.25,0.089,1,"DC","TMEM167A"
0.00441640180922022,0.18735512128294,0.375,0.152,1,"DC","FDX1"
0.00441660896624321,0.275796614651489,0.594,0.276,1,"DC","LAMTOR5"
0.00443294705579038,0.145756786682108,0.25,0.088,1,"DC","NSL1"
0.00443459542820628,0.167346164284064,0.531,0.233,1,"DC","PTP4A2"
0.00443474679907384,-0.719363820300758,1,0.99,1,"DC","FTL"
0.00445475978229214,0.131005030061521,0.312,0.117,1,"DC","RAB4A"
0.00448881385227802,0.346597068879892,0.688,0.339,1,"DC","PLP2"
0.00452576111518445,0.27262102709726,1,0.821,1,"DC","ATP5G2"
0.0045590474423842,0.119574643405625,0.25,0.088,1,"DC","DIAPH1"
0.00457536145923284,0.253182622439288,0.812,0.421,1,"DC","PKM"
0.00459892163937253,0.121733286591752,0.469,0.202,1,"DC","BRI3"
0.00461616631764659,0.129830791814453,0.344,0.136,1,"DC","STAT1"
0.00473999553309519,0.196154274453886,0.375,0.153,1,"DC","SNX6"
0.0047863318034864,0.164001977591845,0.281,0.105,1,"DC","MIDN"
0.00481371633009571,0.198173282276337,0.312,0.122,1,"DC","STX7"
0.00482920701929704,0.319796981580459,0.594,0.289,1,"DC","CLTA"
0.0048402278846652,0.0596332745160213,0.688,0.325,1,"DC","TIMP1"
0.00487820121474773,0.090646440419813,0.25,0.087,1,"DC","PRMT10"
0.00490862925314528,0.0978819357728953,0.312,0.117,1,"DC","SNRNP40"
0.00491876506735464,1.24698014734931,0.469,0.216,1,"DC","DNAJC8"
0.00497477009437529,0.338234972421429,0.875,0.549,1,"DC","BRK1"
0.00501221902832954,0.078630018690073,0.344,0.133,1,"DC","SRSF4"
0.00504253453782599,-0.071525360352342,0.406,0.167,1,"DC","VDAC3"
0.00506928707766362,0.173992559187088,0.281,0.105,1,"DC","IRF2BP2"
0.00515343840076512,0.0680479756738899,0.25,0.087,1,"DC","ZRANB2"
0.00515465260974154,0.118936422062113,0.344,0.135,1,"DC","SSR1"
0.00519206196500787,0.396807283741778,0.594,0.297,1,"DC","PSMD8"
0.00520418414984411,0.0569112176174575,0.406,0.164,1,"DC","EIF2A"
0.00528710657769339,0.0832846666521679,0.344,0.133,1,"DC","TUBB4B"
0.00537989880788586,0.00282696896380707,0.406,0.162,1,"DC","TEX264"
0.00538463058850582,-1.20804104351883,0.344,0.495,1,"DC","AES"
0.00555655268939125,0.407860016013552,0.812,0.541,1,"DC","GPX4"
0.0055571543404558,0.142008465333701,0.656,0.294,1,"DC","MDH2"
0.00561474956882761,0.153490611580818,0.438,0.185,1,"DC","PRMT1"
0.00568236271070191,0.0436038648692031,0.406,0.165,1,"DC","COMMD7"
0.00569813443467194,0.368537949014843,0.844,0.55,1,"DC","PSME2"
0.00571302063671845,0.199165768400393,0.25,0.092,1,"DC","SHARPIN"
0.00577314138734788,0.161288185471102,0.625,0.282,1,"DC","VDAC2"
0.00583976622842331,0.0346136810770123,0.375,0.153,1,"DC","DNAJC7"
0.00612377597918988,0.42440140511896,0.75,0.459,1,"DC","TUBA1A"
0.00615877060226575,-0.0199021660461405,0.406,0.171,1,"DC","LUC7L3"
0.00623203213842627,0.0962154841470539,0.312,0.12,1,"DC","RP1-241P17.4"
0.0062789297471917,0.0901559956212693,0.312,0.12,1,"DC","CUEDC2"
0.00628406257233352,0.143495498406322,0.25,0.091,1,"DC","EIF2AK1"
0.00629712120108456,0.138557974678435,0.375,0.154,1,"DC","PDLIM2"
0.00630906313722256,0.191951730575535,0.438,0.191,1,"DC","COPZ1"
0.00631887485831682,0.346725810377084,1,0.856,1,"DC","RPL23"
0.00639633920804973,0.0915313946366422,0.281,0.105,1,"DC","CDK5RAP3"
0.00639726679736976,0.0114563230790886,0.312,0.12,1,"DC","PKN1"
0.00644368460086616,0.0995653666675163,0.312,0.121,1,"DC","PDCL3"
0.00646363889872227,0.276529057912341,0.5,0.248,1,"DC","RNF7"
0.00647379345723943,0.118196693461604,0.25,0.09,1,"DC","U2AF1L4"
0.0065087696560626,0.19242732472294,0.656,0.334,1,"DC","ATP6V0B"
0.00656224095339898,0.16597878518396,0.688,0.328,1,"DC","NDUFA1"
0.00660810920363109,0.127138721358119,0.281,0.107,1,"DC","ITGAE"
0.00667396300889402,0.059952227203757,0.25,0.091,1,"DC","TNFRSF1A"
0.00669308348366743,0.127788629228501,0.312,0.125,1,"DC","MID1IP1"
0.00672838958958025,0.0237800575855305,0.438,0.181,1,"DC","DNAJB6"
0.00673260120476258,0.164523208180446,0.375,0.161,1,"DC","POLR2E"
0.00674992040946017,0.209144614970139,0.438,0.198,1,"DC","MRP63"
0.00675453590691995,0.0393974511213082,0.375,0.159,1,"DC","THOC7"
0.00680382429961977,0.101440844294648,0.312,0.127,1,"DC","C20orf27"
0.00684363010194841,0.116609818165878,0.406,0.173,1,"DC","MAGOH"
0.00693836960724037,0.0717947232219883,0.281,0.105,1,"DC","KDELR1"
0.00694634553791695,-0.481455662222756,1,0.98,1,"DC","RPS3A"
0.00697626401180677,0.0171164068031109,0.719,0.366,1,"DC","TALDO1"
0.00707747182376984,0.173944079179809,0.344,0.141,1,"DC","PRKCSH"
0.00712356659940641,-0.0325183302055711,0.25,0.09,1,"DC","PHYKPL"
0.00718459819950028,0.150800719792351,0.719,0.368,1,"DC","C10orf54"
0.00719971895554641,-0.0030647144255086,0.312,0.121,1,"DC","CCDC69"
0.00722074017963244,-0.0390342148766748,0.375,0.152,1,"DC","MAX"
0.00722263185091075,0.259556982613061,0.375,0.164,1,"DC","RNASEH2B"
0.00724018968488831,-0.0486905047520308,0.469,0.195,1,"DC","PSMD7"
0.0072734535836531,0.0371563867483631,0.281,0.106,1,"DC","UBE2V2"
0.00736960123492963,0.277247570608741,1,0.995,1,"DC","MT-CO1"
0.00744194636387969,0.289000632160547,0.656,0.309,1,"DC","ZNF706"
0.00745519573693657,0.0477865475479997,0.438,0.191,1,"DC","DDT"
0.00746404748925128,-0.048544224201415,0.406,0.17,1,"DC","SURF1"
0.00760790595619205,0.048157489526899,0.438,0.186,1,"DC","DDOST"
0.00762618703545311,0.605778382148989,0.906,0.512,1,"DC","MT-ND5"
0.00762649989401748,0.0779256984079044,0.312,0.122,1,"DC","NME4"
0.00765886941321199,-0.169210123730642,0.281,0.105,1,"DC","DERL1"
0.00768088745052388,0.118691999038875,0.25,0.093,1,"DC","SF3A3"
0.00773532115478646,0.0519817116066457,0.531,0.238,1,"DC","XRCC5"
0.0081466018315556,0.124962239678279,0.656,0.306,1,"DC","AP2M1"
0.00815315478825217,0.288131120069765,0.344,0.15,1,"DC","PSMA3"
0.00815345908361905,0.0565578409514227,0.688,0.31,1,"DC","SON"
0.00817247138652292,0.12650550808897,0.375,0.161,1,"DC","MRPS6"
0.00825068855833857,-1.45269134953769,0.188,0.363,1,"DC","CD69"
0.00829116199117624,0.0182516030983898,0.406,0.168,1,"DC","STRAP"
0.00841046364129691,0.165650421661593,0.281,0.112,1,"DC","UBE2J1"
0.00846455297202526,0.0406477648502475,0.25,0.094,1,"DC","CYB5B"
0.00846646223354321,0.240921841308575,0.562,0.273,1,"DC","TMED2"
0.00847020586885157,-0.376427752402218,1,0.996,1,"DC","RPS3"
0.008496734920996,-0.256749236354159,0.969,0.914,1,"DC","ARHGDIB"
0.00872639516880146,0.260896148583889,0.438,0.2,1,"DC","PHB2"
0.00875056347401976,0.229587649656048,0.25,0.096,1,"DC","C21orf59"
0.00879128995259478,0.184417374703384,0.281,0.113,1,"DC","BEX4"
0.00883685680962677,0.199730130436795,0.344,0.153,1,"DC","LYPLA1"
0.00885821950443148,0.138716476730353,0.375,0.163,1,"DC","ATP1B3"
0.00893268156666479,0.282717248237635,0.688,0.372,1,"DC","UFC1"
0.00893555713326501,0.193100795742191,0.531,0.253,1,"DC","BUD31"
0.00896429138087353,0.18222033624917,0.656,0.315,1,"DC","EIF3I"
0.00899248902058967,0.306024863272727,0.625,0.282,1,"DC","CARD16"
0.0090855742434907,0.00608780986351798,0.531,0.234,1,"DC","MYO1F"
0.0090957965227421,0.235688616018564,0.625,0.312,1,"DC","PSMB7"
0.00911684964090312,0.47013116610963,0.281,0.113,1,"DC","FLOT1"
0.00913654756158778,0.0804316039281396,0.25,0.094,1,"DC","TSEN34"
0.00915598814560274,0.143646505730023,0.594,0.274,1,"DC","ATRAID"
0.00917716430856674,0.00163561128323564,0.5,0.216,1,"DC","NDUFAF3"
0.00923041420523388,-0.241533646972807,0.938,0.518,1,"DC","CTSS"
0.00947322825981659,-0.0200263698501346,0.25,0.095,1,"DC","ITSN2"
0.00956841313925612,0.540388270729383,0.562,0.267,1,"DC","LSM7"
0.0095725776688867,0.240166435721046,0.344,0.15,1,"DC","VIMP"
0.0097171718257498,0.0885697297137209,0.625,0.281,1,"DC","PSMD4"
0.00971889664055722,0.0580726777792862,0.5,0.221,1,"DC","LAPTM4A"
0.00976850251361539,0.0740522655872387,0.281,0.111,1,"DC","RFXANK"
0.0098097492155179,0.401462131613739,0.5,0.233,1,"DC","MDH1"
0.00983775305050996,-0.00725007210098172,0.281,0.113,1,"DC","BNIP2"
0,5.12044486179143,0.929,0.001,0,"Platelet","GP9"
0,4.54784460503464,0.857,0.001,0,"Platelet","ITGA2B"
0,4.13197866771138,0.786,0.001,0,"Platelet","TMEM40"
0,3.72726267391289,0.857,0.001,0,"Platelet","AP001189.4"
0,3.06345989923159,0.571,0,0,"Platelet","LY6G6F"
7.11931021426699e-278,3.46626407031595,0.643,0.001,9.76342202784575e-274,"Platelet","SEPT5"
7.47527249737058e-250,4.80928196250099,0.786,0.003,1.0251588702894e-245,"Platelet","PTCRA"
1.83782133323568e-242,4.64763401857774,0.714,0.003,2.52038817639942e-238,"Platelet","TREML1"
7.2433552525181e-212,3.68942315278765,0.429,0,9.93353739330332e-208,"Platelet","CLDN5"
8.18956982796011e-212,2.82939500396475,0.429,0,1.12311760620645e-207,"Platelet","HGD"
